Coluna;Mês Desligamento
Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;{ñ class};Total
251390;273;34;42;36;48;124;30;30;37;49;231;780;2499;4213
251392;1;5;2;1;9;5;5;1;0;1;31;19;300;380
251394;0;1;0;3;1;0;0;0;0;1;0;94;111;211
251396;7;1;3;6;32;1;0;1;1;1;0;47;270;370
251398;1;3;3;3;6;1;0;3;3;1;3;75;209;311
251400;7;14;7;7;12;1;5;2;7;15;11;153;726;967
251410;0;1;8;0;7;3;1;2;1;2;4;2;261;292
251420;1;2;21;0;0;2;1;3;4;1;0;20;426;481
251430;5;9;2;2;0;1;3;1;1;6;16;4;292;342
251440;5;34;2;2;4;0;1;4;0;0;1;42;292;387
251445;6;1;11;0;4;3;2;0;2;8;124;4;376;541
251450;31;16;30;19;7;19;16;28;18;15;21;359;1136;1715
251455;0;3;1;1;0;0;2;1;0;2;2;8;159;179
251460;3;2;10;1;2;2;0;0;3;2;0;7;157;189
251465;2;1;1;1;2;2;2;0;0;0;0;72;191;274
251470;2;3;3;20;1;3;4;0;3;1;2;4;342;388
251480;3;4;2;2;0;0;1;1;2;2;5;0;269;291
251490;2;9;6;12;4;4;5;3;6;3;2;103;370;529
251500;3;3;7;3;2;0;1;2;1;5;1;224;430;682
251510;1;1;1;1;2;3;4;7;15;0;1;0;652;688
251520;1;2;1;4;0;2;0;2;1;1;113;6;161;294
251530;57;93;108;111;106;42;62;52;70;48;152;379;4201;5481
251540;3;0;2;4;4;0;1;4;2;64;7;8;283;382
251550;6;7;16;6;5;1;3;3;3;9;7;3;968;1037
251560;5;2;16;6;0;0;1;0;3;2;36;80;259;410
251570;2;0;2;1;3;0;1;0;1;0;2;63;207;282
251580;6;9;19;6;1;25;8;18;4;59;71;197;524;947
251590;2;2;4;1;5;2;4;3;4;3;21;10;365;426
251593;23;9;7;2;7;36;6;7;7;4;28;132;415;683
251597;4;4;4;5;17;8;2;2;4;5;4;179;331;569
251600;28;28;41;74;48;41;34;43;46;80;25;165;1977;2630
251610;15;18;11;10;10;13;8;11;11;12;10;9;1415;1553
251615;0;0;0;0;0;0;0;0;0;0;0;0;24;24
251620;190;293;233;261;243;141;196;167;150;168;153;182;10138;12515
251630;25;40;19;28;29;20;17;13;7;9;16;199;1193;1615
251640;6;1;8;1;3;3;7;0;2;5;4;266;317;623
251650;3;8;6;2;4;4;1;2;2;2;2;11;934;981
251660;18;6;33;11;16;5;11;5;6;14;52;27;756;960
251670;8;13;20;36;0;25;11;16;26;10;9;168;709;1051
251675;3;3;3;1;0;1;0;1;1;2;1;43;240;299
251680;5;5;2;2;1;5;2;1;6;2;5;166;366;568
251690;20;37;18;19;43;8;14;7;10;10;37;425;902;1550
251700;4;4;3;3;3;1;5;5;3;4;3;2;671;711
251710;9;4;2;1;1;1;3;2;7;4;37;0;332;403
251720;3;0;2;1;1;2;3;1;0;2;1;123;252;391
251740;0;4;0;2;1;0;1;0;2;2;69;36;136;253
260005;339;293;469;353;525;356;426;348;355;994;451;931;11147;16987
260010;43;57;85;72;72;57;44;36;63;51;60;433;3051;4124
260020;26;26;25;146;24;17;12;47;31;37;76;198;2460;3125
260030;31;61;43;85;60;43;44;35;21;64;17;977;1583;3064
260040;102;43;111;12;16;15;40;17;27;22;305;264;1703;2677
260050;20;21;26;27;24;21;30;14;26;10;29;237;1671;2156
260060;11;6;5;6;4;5;6;7;1;5;4;87;739;886
260070;169;637;706;273;48;30;36;65;134;139;199;1225;3032;6693
260080;9;8;10;13;15;10;11;13;5;8;5;224;1053;1384
260090;76;172;336;20;44;21;25;15;13;38;33;574;1176;2543
260100;9;8;15;14;9;5;18;10;7;6;10;384;524;1019
260105;65;12;355;22;32;21;11;3;75;36;176;509;1050;2367
260110;133;117;301;112;129;134;121;123;127;188;91;1069;6256;8901
260120;190;173;314;218;149;135;132;135;123;151;138;639;8502;10999
260130;20;11;22;28;7;9;14;6;8;4;23;52;1714;1918
260140;116;194;139;90;56;34;35;43;33;60;50;805;3398;5053
260150;3;7;5;7;12;10;6;2;0;1;89;325;170;637
260160;47;30;33;26;42;72;29;33;21;77;78;386;1968;2842
260170;246;387;306;246;295;223;276;221;244;333;1342;1485;10575;16179
260180;19;6;6;19;7;6;6;1;7;3;4;203;485;772
260190;209;214;262;303;377;1209;646;261;135;195;180;281;11144;15416
260200;14;15;8;12;9;23;31;20;28;19;70;229;1300;1778
260210;21;15;24;17;28;24;27;22;35;23;27;21;2843;3127
260220;28;6;27;46;42;25;29;27;30;20;448;567;1571;2866
260230;98;85;110;148;55;100;69;54;43;41;65;724;2293;3885
260240;10;18;4;9;6;8;7;2;6;8;4;159;574;815
260250;4;0;6;3;2;3;2;3;2;0;4;180;375;584
260260;31;60;44;41;28;65;40;70;47;40;649;597;2131;3843
260270;14;3;22;6;13;6;26;9;3;6;9;70;741;928
260280;19;27;15;64;25;28;15;13;19;11;50;272;2534;3092
260290;1080;2174;1389;1280;1093;912;966;1201;1093;1117;899;1729;39109;54042
260300;17;35;47;237;38;32;48;35;24;32;27;72;2603;3247
260310;11;30;25;20;11;16;4;10;6;12;5;9;1258;1417
260320;20;12;88;13;5;4;9;22;2;8;8;167;1197;1555
260330;1;12;10;8;7;7;2;4;1;3;5;5;599;664
260340;4;1;1;8;3;4;1;2;0;1;1;57;277;360
260345;429;411;482;508;326;351;291;321;319;336;459;585;13882;18700
260350;12;14;18;80;6;17;11;10;15;10;12;18;1050;1273
260360;29;693;398;101;36;25;30;101;34;43;34;176;4021;5721
260370;20;19;115;28;28;53;50;131;61;30;26;556;1091;2208
260380;10;14;6;3;7;4;7;4;8;18;35;131;775;1022
260390;9;19;17;13;5;8;8;14;10;21;9;88;864;1085
260392;17;13;7;19;9;9;7;8;8;85;87;204;312;785
260400;224;293;330;247;230;186;176;255;235;207;354;318;11290;14345
260410;1998;2111;2992;2534;2407;1680;1313;1653;1830;1836;1862;6745;69485;98446
260415;0;1;0;1;0;0;0;0;1;2;2;1;772;780
260420;21;80;149;71;174;9;19;30;19;22;27;536;1868;3025
260430;6;6;18;8;10;3;5;6;3;10;102;68;572;817
260440;2;4;5;7;12;6;3;4;7;11;6;160;624;851
260450;17;35;17;28;26;56;16;21;12;23;10;44;1501;1806
260460;25;43;54;34;29;16;32;67;31;38;23;641;1575;2608
260470;10;11;8;6;5;2;23;7;5;7;11;324;724;1143
260480;57;431;2;8;4;4;4;0;8;17;32;61;1887;2515
260490;11;15;4;33;5;3;9;31;5;3;14;447;544;1124
260500;36;39;57;31;52;24;47;16;29;25;24;693;1685;2758
260510;110;38;78;65;58;33;49;55;51;65;466;147;2513;3728
260515;39;40;52;78;32;26;32;28;36;32;42;170;2035;2642
260520;186;323;312;324;172;130;126;320;250;126;606;558;6952;10385
260530;3;10;7;6;13;7;6;7;12;16;5;18;1978;2088
260540;24;25;23;42;25;25;23;21;39;17;26;242;1394;1926
260545;106;102;257;236;146;63;28;31;51;34;33;48;1401;2536
260550;32;156;118;28;22;15;24;37;32;35;34;191;1145;1869
260560;9;28;15;22;12;25;55;10;133;92;61;574;770;1806
260570;68;79;67;58;35;51;50;57;44;58;34;606;3205;4412
260580;12;3;9;6;3;3;2;10;7;9;7;319;579;969
260590;11;188;10;9;47;9;6;7;20;7;22;114;1552;2002
260600;548;527;631;691;618;476;809;417;434;565;903;2732;20011;29362
260610;23;55;33;59;57;40;26;43;41;29;37;924;2200;3567
260620;421;354;537;375;375;306;311;422;303;298;276;2288;21733;27999
260630;9;7;32;3;9;13;3;7;3;15;3;22;393;519
260640;222;201;364;378;345;227;149;168;178;220;243;608;9464;12767
260650;5;11;25;19;3;42;13;10;8;6;134;486;623;1385
260660;18;19;43;20;12;17;16;19;11;13;306;332;900;1726
260670;6;10;5;1;3;7;2;6;7;4;108;115;336;610
260680;365;2262;1067;575;480;395;405;531;447;503;542;2375;19481;29428
260690;7;6;10;5;2;9;8;6;4;5;5;202;329;598
260700;58;10;47;48;24;63;104;120;9;6;119;58;1112;1778
260710;2;0;3;2;0;2;2;0;3;0;0;8;339;361
260720;760;1527;2589;1461;1257;955;682;595;629;596;889;5169;27079;44188
260730;8;24;14;24;19;13;19;17;13;29;15;33;2070;2298
260740;8;13;6;4;13;4;7;5;0;3;2;491;302;858
260750;10;2;48;7;8;5;1;12;3;10;206;4;904;1220
260760;10;30;135;40;98;31;29;21;11;18;19;39;1410;1891
260765;165;240;109;123;106;56;49;53;33;44;453;133;3711;5275
260770;3;7;33;7;9;6;4;5;10;7;6;284;525;906
260775;68;118;111;105;98;161;238;148;125;92;281;353;5332;7230
260780;44;4;21;14;9;24;0;12;7;99;274;12;690;1210
260790;3357;2961;3989;3198;2834;2732;2447;2702;2342;2525;2664;3301;92767;127819
260795;16;32;36;22;9;4;6;17;3;17;224;325;485;1196
260800;2;9;6;16;4;11;10;12;13;4;400;39;810;1336
260805;14;13;9;17;27;39;11;20;12;17;20;378;945;1522
260810;20;30;32;34;35;26;18;18;16;16;21;713;1378;2357
260820;36;184;73;13;32;3;54;49;9;318;9;187;1163;2130
260825;8;13;21;6;4;12;30;8;6;9;7;599;342;1065
260830;14;22;45;25;43;23;8;9;51;64;151;393;786;1634
260840;2;23;10;14;4;11;12;12;12;50;71;311;637;1169
260845;19;11;22;22;64;39;13;8;13;18;16;128;1343;1716
260850;110;62;1205;49;21;74;99;61;64;59;88;824;6000;8716
260860;4;5;5;5;6;2;3;4;3;4;23;377;472;913
260870;1;2;1;10;4;1;3;5;4;14;5;11;526;587
260875;115;106;484;192;171;211;74;140;112;491;215;834;2409;5554
260880;47;84;77;72;54;51;65;64;54;51;36;951;3261;4867
260890;120;135;177;167;208;181;87;92;97;100;643;821;5702;8530
260900;42;16;43;46;31;14;21;28;17;36;25;440;1953;2712
260910;12;31;26;22;20;21;23;31;25;21;53;619;713;1617
260915;0;1;0;0;0;0;1;0;4;2;0;0;676;684
260920;10;19;18;27;4;19;155;17;15;21;284;26;495;1110
260930;7;8;14;131;14;27;32;35;13;12;113;268;581;1255
260940;224;487;539;132;177;161;112;114;164;123;102;404;6170;8909
260950;309;198;211;516;68;50;64;55;51;61;65;67;5113;6828
260960;1930;2072;3408;2058;2328;1861;2030;1617;1806;2030;2046;1764;68882;93832
260970;13;14;35;30;25;27;25;10;14;17;14;261;1514;1999
260980;5;14;8;130;50;5;12;12;2;5;9;297;688;1237
260990;41;105;65;78;59;41;46;47;69;75;216;297;4002;5141
261000;142;359;226;138;210;102;80;116;136;201;138;1018;6341;9207
261010;1;2;3;5;4;5;8;10;2;12;17;41;361;471
261020;71;12;43;35;17;16;5;12;11;15;128;967;919;2251
261030;5;4;1;13;2;7;3;8;4;4;5;228;499;783
261040;13;12;10;13;9;9;19;10;7;13;127;256;735;1233
261050;23;35;21;28;22;16;27;27;15;154;47;50;1258;1723
261060;102;134;112;429;103;81;115;140;115;120;92;1544;4490;7577
261070;957;1052;1401;1116;1101;807;2170;1035;833;1934;1234;2066;34216;49922
261080;2;4;18;94;4;6;21;18;4;8;181;195;792;1347
261090;119;121;120;142;70;103;88;114;77;98;626;568;4995;7241
261100;51;75;85;81;43;42;69;60;81;94;71;781;3777;5310
261110;2638;2814;3482;3659;2768;2246;2322;2253;2554;3171;4522;4245;71927;108601
261120;5;16;15;13;44;15;3;3;5;16;13;136;660;944
261130;41;104;46;68;40;32;30;44;48;60;59;204;2912;3688
261140;171;250;1979;42;61;66;100;134;68;68;82;557;3603;7181
261150;3;11;7;8;9;4;5;5;6;2;6;24;1129;1219
261153;0;5;7;1;0;3;9;3;8;3;2;62;334;437
261160;15991;15784;21034;18419;18655;13391;12316;14218;15079;14761;13162;16839;636250;825899
261170;20;14;35;67;18;12;16;22;12;11;11;496;995;1729
261180;98;322;177;58;34;26;43;81;70;70;52;453;3209;4693
261190;152;188;3399;107;71;134;67;59;120;172;172;770;6626;12037
261200;20;15;54;29;58;17;39;15;15;21;88;66;897;1334
261210;20;3;5;5;12;2;5;0;1;21;1;68;492;635
261220;165;149;223;195;253;164;116;228;174;110;233;819;6378;9207
261230;8;18;22;19;21;11;20;13;16;36;30;513;843;1570
261240;16;16;34;15;7;7;32;14;11;24;139;167;1125;1607
261245;14;14;15;107;5;14;6;1;7;14;94;157;752;1200
261247;14;9;5;7;9;5;7;15;7;8;124;123;498;831
261250;314;353;434;527;423;225;303;347;448;429;1112;865;13320;19100
261255;5;10;8;5;6;6;10;13;4;12;4;420;328;831
261260;25;47;31;36;17;16;49;28;16;29;269;231;2310;3104
261270;1;11;4;11;6;15;2;10;3;3;11;6;750;833
261280;8;11;3;9;8;13;16;18;14;27;80;174;550;931
261290;4;8;7;8;3;0;0;8;4;4;5;3;851;905
261300;113;112;110;106;84;160;98;111;97;130;122;1036;4950;7229
261310;57;73;70;97;87;65;40;44;36;54;61;768;2641;4093
261320;23;22;19;11;16;12;12;19;15;21;141;256;1161;1728
261330;13;13;33;12;10;6;4;13;6;17;13;70;993;1203
261340;27;32;61;56;33;30;19;47;17;24;336;188;1569;2439
261350;47;33;32;90;32;19;16;35;23;20;28;69;2622;3066
261360;54;78;69;153;53;73;52;39;76;57;136;415;2421;3676
261370;206;356;527;304;221;216;203;259;205;216;207;2778;7444;13142
261380;35;10;17;18;10;21;10;17;12;10;26;101;1434;1721
261390;242;336;327;290;249;201;221;252;237;217;200;486;11736;14994
261400;19;14;18;13;10;12;11;15;7;11;4;566;631;1331
261410;61;164;129;404;92;127;103;293;179;93;203;339;3885;6072
261420;165;436;3159;127;83;119;63;441;84;144;237;1016;7766;13840
261430;4;6;17;8;7;6;4;1;6;5;152;84;572;872
261440;0;3;0;0;1;1;1;1;1;0;0;151;247;406
261450;145;125;143;116;160;114;75;116;82;115;99;953;5600;7843
261460;23;16;25;21;55;27;17;29;12;18;29;449;1554;2275
261470;28;10;14;42;22;11;11;9;11;41;117;42;791;1149
261480;21;8;7;9;10;9;15;8;3;1;62;106;1213;1472
261485;111;173;125;83;134;119;36;67;52;52;47;885;2449;4333
261500;76;61;255;57;141;36;20;23;41;108;40;212;2051;3121
261510;0;3;15;4;5;3;3;3;3;8;1;55;388;491
261520;5;2;5;3;2;1;3;6;2;1;4;145;386;565
261530;127;172;743;215;117;94;89;139;124;133;145;1628;5887;9613
261540;120;96;166;246;112;65;114;99;167;171;115;894;5089;7454
261550;79;57;34;24;27;4;5;52;24;7;15;430;657;1415
261560;38;39;38;44;36;41;41;20;36;32;29;127;2246;2767
261570;4;15;13;19;10;3;15;4;9;10;16;18;1188;1324
261580;1;6;10;4;3;4;6;18;2;3;4;566;771;1398
261590;2;5;50;10;13;0;3;12;2;5;6;242;401;751
261600;8;7;9;4;5;2;10;4;7;8;1;279;728;1072
261610;11;17;28;13;7;10;7;9;2;6;4;337;358;809
261618;13;43;29;7;16;9;9;5;8;6;6;95;622;868
261620;9;4;11;12;12;6;4;4;14;13;7;34;1083;1213
261630;846;106;404;52;42;84;146;134;126;107;236;1866;3037;7186
261640;442;559;1752;629;519;386;378;356;346;376;337;1444;23083;30607
261650;26;51;85;19;12;5;4;2;7;7;45;217;938;1418
270010;2;3;4;3;2;1;1;1;0;1;2;2;1362;1384
270020;2;5;6;5;7;6;20;1;5;3;6;7;1342;1415
270030;1033;1111;1102;959;819;760;650;936;1180;1104;943;1103;36939;48639
270040;65;1323;256;36;32;32;24;43;49;51;39;65;4194;6209
270050;8;2;16;26;22;1;5;2;5;5;6;5;1086;1189
270060;92;38;123;144;155;64;24;32;34;45;28;291;1418;2488
270070;17;16;16;14;16;5;11;14;9;5;5;10;1303;1441
270080;1;0;2;2;1;5;1;3;4;2;1;6;652;680
270090;0;0;0;0;0;2;0;0;6;0;0;0;364;372
270100;81;47;33;187;14;10;24;27;25;24;18;89;2014;2593
270110;21;7;7;2;1;2;0;0;3;2;2;3;482;532
270120;1;1;3;68;5;11;3;6;3;3;3;3;842;952
270130;6;6;7;7;7;5;2;10;10;2;9;26;1690;1787
270135;6;0;3;1;3;1;2;4;6;5;2;0;586;619
270140;87;1188;378;58;60;79;91;72;48;93;750;1163;4367;8434
270150;1;2;0;1;2;0;3;1;3;2;1;0;536;552
270160;0;1;2;2;1;2;0;3;0;1;1;1;568;582
270170;16;12;17;36;12;5;11;13;14;5;17;601;1175;1934
270180;3;0;1;0;1;0;0;1;1;2;0;0;454;463
270190;11;8;3;10;2;4;6;1;0;3;45;28;419;540
270200;4;2;3;4;19;7;4;2;6;8;1;4;472;536
270210;24;77;102;17;34;17;12;16;15;32;15;25;2083;2469
270220;5;5;8;10;2;5;4;19;3;3;10;4;635;713
270230;194;946;273;1722;389;173;101;120;214;175;252;2197;10508;17264
270235;32;35;39;35;72;49;65;85;98;636;72;457;1996;3671
270240;77;61;95;125;84;73;62;84;113;74;96;1450;3540;5934
270250;0;5;5;4;1;3;7;1;5;4;2;2;508;547
270255;2;2;7;1;3;3;2;8;1;3;3;13;768;816
270260;7;13;10;13;10;5;11;14;14;15;8;9;819;948
270270;2;1;4;3;1;7;0;4;3;3;27;34;384;473
270280;1;21;10;10;4;12;1;7;4;6;7;1;1169;1253
270290;13;9;5;9;5;6;4;8;4;5;11;14;1104;1197
270300;11;6;2;4;13;4;9;4;4;5;4;16;721;803
270310;4;7;9;12;4;1;0;4;1;0;8;18;1196;1264
270320;21;80;1333;68;78;8;13;10;28;10;21;31;3289;4990
270330;5;0;4;1;5;0;1;2;1;2;6;14;665;706
270340;0;1;0;1;0;0;1;0;1;1;0;0;228;233
270350;37;13;23;5;4;4;5;0;2;2;7;6;570;678
270360;24;7;30;19;40;75;77;8;22;13;11;14;1065;1405
270370;0;0;2;0;0;0;1;1;2;1;0;0;31;38
270375;16;23;44;8;14;12;19;16;9;13;100;415;725;1414
270380;98;23;28;12;12;5;15;18;10;14;14;135;1008;1392
270390;3;3;15;8;5;1;1;2;2;3;25;58;293;419
270400;56;54;55;28;23;51;28;27;34;43;743;623;1780;3545
270410;8;5;23;89;19;13;8;54;76;40;19;40;1114;1508
270420;12;15;29;11;6;9;16;19;20;11;13;10;1994;2165
270430;6225;5990;7405;6759;7273;5596;5429;5053;5643;4985;5703;7382;246530;319973
270440;1;3;5;6;3;2;3;0;6;2;5;7;1034;1077
270450;62;60;137;130;179;152;108;71;66;51;61;81;4610;5768
270460;1;5;1;1;0;1;1;0;0;2;1;1;312;326
270470;284;211;366;406;1101;306;237;182;254;281;245;1681;9729;15283
270480;17;15;9;12;3;1;5;3;7;4;10;19;887;992
270490;4;1;1;0;0;0;0;0;1;0;1;0;327;335
270500;2;4;3;22;3;2;2;1;0;6;9;25;808;887
270510;55;623;206;53;17;36;9;35;31;67;87;297;3592;5108
270520;35;51;20;36;21;22;33;21;11;22;14;45;1289;1620
270530;0;0;1;0;0;0;1;0;0;0;0;0;350;352
270540;2;4;0;0;0;2;1;1;2;1;2;1;449;465
270550;33;87;35;31;23;30;41;15;32;27;25;42;2871;3292
270560;14;15;3;2;3;8;3;23;9;17;24;7;976;1104
270570;27;33;15;24;30;20;14;15;21;18;74;517;2108;2916
270580;0;0;0;0;1;1;1;4;10;1;1;2;656;677
270590;0;0;0;0;0;0;4;1;0;0;0;0;271;276
270600;4;1;1;1;0;0;2;0;0;1;0;2;730;742
270610;1;1;3;5;0;6;3;1;5;3;2;2;492;524
270620;0;1;0;0;0;0;0;0;0;0;0;0;221;222
270630;102;103;166;110;140;188;80;116;80;84;90;1949;6315;9523
270640;63;52;37;62;25;17;56;19;14;20;129;845;1162;2501
270642;1;1;1;0;1;1;0;0;3;1;2;3;939;953
270644;24;36;66;33;78;27;11;28;18;22;13;38;1075;1469
270650;9;11;13;15;1;7;8;17;50;6;9;17;1213;1376
270660;6;4;12;9;6;22;5;4;2;4;6;106;390;576
270670;105;93;323;171;141;62;106;141;108;121;79;127;6626;8203
270680;5;2;15;4;2;2;9;8;6;6;34;189;798;1080
270690;26;50;82;72;39;48;37;64;33;95;76;51;3642;4315
270700;0;0;1;0;0;0;0;0;1;0;0;7;390;399
270710;40;20;15;18;22;17;6;16;7;7;10;12;2753;2943
270720;0;0;2;0;0;0;0;2;0;1;0;3;702;710
270730;580;64;109;22;27;43;24;34;97;110;58;77;3159;4404
270740;8;24;14;15;19;17;7;10;12;6;12;9;979;1132
270750;1;4;3;2;3;5;0;4;3;1;1;3;719;749
270760;5;7;1;1;8;4;8;3;2;1;4;88;586;718
270770;210;1930;610;946;267;232;168;574;262;288;983;892;17547;24909
270780;10;17;9;17;40;17;5;3;5;4;11;8;807;953
270790;21;14;15;16;6;7;9;9;53;6;16;7;1058;1237
270800;73;77;99;98;60;41;41;44;59;46;62;78;4337;5115
270810;3;2;1;0;4;2;6;13;3;4;28;9;846;921
270820;4;0;0;0;1;0;0;0;0;1;0;1;381;388
270830;256;2742;249;40;40;48;54;262;183;118;105;103;6190;10390
270840;7;9;17;19;8;12;8;13;12;13;42;19;1986;2165
270850;93;105;1517;39;26;40;30;40;141;134;86;158;7834;10243
270860;410;1568;733;619;191;190;240;206;229;321;325;463;11316;16811
270870;21;23;45;28;28;21;15;17;21;15;15;160;1140;1549
270880;21;23;45;33;18;13;35;34;80;43;27;27;1865;2264
270890;37;34;44;33;30;13;20;16;21;20;32;17;1529;1846
270895;2;3;2;1;4;2;1;0;2;3;2;2;695;719
270900;5;1;0;0;0;0;0;1;2;1;5;65;354;434
270910;4;6;3;2;3;5;3;2;8;6;8;10;1107;1167
270915;467;271;142;878;111;99;71;100;195;114;139;658;4963;8208
270920;13;10;19;4;7;11;15;20;11;336;686;324;671;2127
270930;63;76;67;60;76;51;45;46;88;90;76;99;4572;5409
270940;33;27;40;26;44;25;19;29;23;40;25;846;2203;3380
280010;3;4;0;3;1;1;2;5;1;2;26;40;309;397
280020;14;19;26;25;20;18;23;15;13;16;13;740;1263;2205
280030;5311;4800;6452;5770;4781;4678;4424;4276;4384;4437;4356;5007;208317;266993
280040;6;7;11;4;6;10;13;21;4;5;48;192;598;925
280050;21;84;38;34;22;21;14;15;14;16;21;94;1357;1751
280060;137;70;112;74;76;116;82;80;95;108;102;1096;3000;5148
280067;25;32;29;18;18;15;21;30;21;8;61;265;1648;2191
280070;7;6;12;11;8;2;3;10;1;1;2;626;178;867
280100;43;45;59;56;50;31;50;66;36;53;78;100;1442;2109
280110;3;0;4;4;2;2;4;3;2;7;24;107;242;404
280120;33;233;64;66;60;319;111;69;17;87;23;301;2280;3663
280130;363;1264;515;82;72;57;61;69;54;82;90;1063;4123;7895
280140;24;20;29;27;80;37;38;27;15;23;88;168;1533;2109
280150;257;74;152;158;185;489;148;330;273;62;73;365;2203;4769
280160;0;2;2;1;2;0;1;1;5;0;2;9;512;537
280170;23;53;77;28;16;19;21;34;97;41;101;437;1084;2031
280190;3;5;9;5;4;7;0;1;6;3;0;102;226;371
280200;3;1;88;7;5;3;8;6;2;3;4;164;336;630
280210;231;190;316;245;243;201;319;148;144;154;134;372;9743;12440
280220;3;4;8;10;1;5;11;7;4;14;7;72;365;511
280230;16;29;37;102;44;28;7;19;16;47;40;426;2071;2882
280240;48;3;1;7;2;7;1;4;5;1;72;129;420;700
280250;2;4;3;4;3;3;3;9;1;5;4;59;321;421
280260;4;2;1;9;1;2;8;5;5;2;64;42;450;595
280270;6;1;2;1;2;0;2;2;4;2;1;117;228;368
280280;7;15;16;59;18;20;11;12;10;3;3;409;832;1415
280290;318;364;465;832;416;360;251;291;341;362;298;1514;14884;20696
280300;33;50;41;39;120;55;72;35;51;67;67;339;2927;3896
280310;1;1;0;1;4;0;1;2;2;0;1;136;346;495
280320;56;51;80;81;45;65;47;148;39;97;74;813;3836;5432
280330;28;25;55;196;25;55;104;128;60;52;226;359;1811;3124
280340;8;10;26;17;22;14;57;57;270;11;32;204;956;1684
280350;288;245;365;338;218;322;393;240;226;295;284;2182;12164;17560
280360;311;1908;183;121;116;102;47;472;70;192;363;586;6029;10500
280370;12;10;15;6;6;4;9;9;7;7;65;185;421;756
280380;5;4;4;2;4;4;2;7;4;5;6;139;457;643
280390;4;6;5;3;6;2;3;1;1;4;2;134;599;770
280400;36;19;25;60;42;244;29;24;20;20;99;326;1371;2315
280410;8;5;10;3;6;6;3;7;7;1;2;162;562;782
280420;4;8;9;11;9;8;7;13;0;6;18;13;228;334
280430;6;10;6;9;12;7;14;6;11;90;241;41;512;965
280440;30;24;23;105;52;45;24;54;27;29;22;260;2204;2899
280445;23;28;8;5;4;5;8;8;70;18;8;138;614;937
280450;107;129;149;142;131;83;92;118;110;132;77;292;5031;6593
280460;56;738;200;65;103;54;46;45;47;366;244;356;2935;5255
280470;12;5;45;5;3;3;8;6;5;4;4;84;338;522
280480;516;559;697;445;580;584;469;645;405;407;327;680;18016;24330
280490;9;17;24;16;5;22;24;9;6;25;4;648;572;1381
280500;2;1;2;3;0;2;4;2;2;3;0;136;142;299
280510;11;6;3;6;4;3;5;7;2;116;28;2;398;591
280520;6;11;9;13;3;11;3;11;8;10;16;70;357;528
280530;10;4;13;11;15;20;13;11;9;25;20;400;427;978
280540;8;8;6;8;8;2;5;7;5;2;9;73;1287;1428
280550;39;20;99;27;112;15;4;31;9;44;14;221;1658;2293
280560;7;12;24;17;14;13;9;13;12;10;5;579;1181;1896
280570;54;75;95;116;95;116;90;43;49;69;43;145;4126;5116
280580;7;10;12;105;18;18;6;24;7;4;11;725;709;1656
280590;16;43;53;21;19;26;17;28;13;26;17;257;1258;1794
280600;55;36;147;100;41;51;96;64;68;90;159;400;1764;3071
280610;43;23;21;74;20;38;99;20;18;24;51;203;1664;2298
280620;22;31;33;30;21;13;23;17;62;46;120;203;1405;2026
280630;15;10;11;12;15;20;15;39;12;13;70;418;662;1312
280640;13;7;12;1;11;14;2;3;6;11;23;105;279;487
280650;0;3;2;1;0;2;0;0;0;3;10;176;312;509
280660;17;9;35;82;7;11;7;19;5;3;24;165;495;879
280670;262;250;313;259;300;224;454;202;214;274;207;292;12622;15873
280680;119;10;14;37;17;12;5;11;11;11;4;216;611;1078
280690;8;11;5;8;4;23;1;10;2;12;2;47;385;518
280700;5;3;7;18;7;4;2;5;4;0;2;46;422;525
280710;51;55;169;54;157;83;44;47;44;91;35;587;4134;5551
280720;38;11;25;41;18;14;9;9;8;5;70;119;629;996
280730;1;2;1;5;4;3;3;13;2;6;8;185;215;448
280740;58;81;84;96;106;70;73;79;254;104;402;263;4113;5783
280750;6;7;14;88;12;11;8;12;12;7;5;72;748;1002
280760;25;42;36;33;38;21;27;23;33;17;416;261;2202;3174
290010;15;8;16;23;12;21;80;40;7;1;30;13;226;492
290020;20;8;15;3;7;9;10;8;9;12;6;218;1109;1434
290030;13;6;8;10;6;1;6;11;10;4;30;122;695;922
290035;9;5;4;4;1;3;2;12;6;5;3;322;734;1110
290040;16;9;12;15;3;3;6;4;6;10;13;11;1071;1179
290050;7;3;4;4;1;2;3;1;1;3;131;404;293;857
290060;8;3;14;12;11;9;8;12;7;4;47;73;356;564
290070;824;759;1235;860;853;725;595;663;738;592;633;1945;27116;37538
290080;54;42;33;107;51;49;70;24;24;27;24;430;1697;2632
290090;7;5;3;14;4;1;2;2;6;4;2;4;414;468
290100;59;69;134;170;100;143;59;109;61;61;65;269;4018;5317
290110;56;76;84;75;71;67;43;70;65;59;374;245;2650;3935
290115;3;0;5;5;5;3;1;0;4;0;8;95;516;645
290120;21;14;17;27;36;34;11;9;18;11;19;126;1231;1574
290130;8;7;6;10;12;7;2;20;5;6;171;284;894;1432
290135;27;8;23;25;14;11;11;25;11;11;18;299;1765;2248
290140;12;9;4;10;11;6;4;10;15;7;82;40;933;1143
290150;10;5;18;10;4;10;6;7;1;10;20;541;340;982
290160;3;3;6;5;5;6;6;9;4;3;1;4;761;816
290170;25;9;28;1;14;10;13;12;3;7;119;131;591;963
